SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09181140,B,cattle_man,800.0
DE_09181141,B,horse_man,476.0
DE_09181141,B,cattle_slu,14700.0
DE_09181141,B,cattle_man,3030.0
DE_09181142,B,horse_man,35.6
DE_09181142,B,cattle_slu,5290.0
DE_09181142,B,cattle_man,1340.0
DE_09181143,B,horse_man,301.0
DE_09181143,B,cattle_slu,9970.0
DE_09181143,B,cattle_man,2250.0
DE_09181144,B,horse_man,1010.0
DE_09181144,B,cattle_man,1790.0
DE_09181145,B,horse_man,1110.0
DE_09181146,B,horse_man,790.0
DE_09181146,B,cattle_man,1590.0
DE_09184112,B,pig_man,36.5
DE_09184135,B,pig_man,71.1
DE_09184137,B,pig_man,29.5
DE_09187130,B,pig_man,146.0
DE_09187150,B,pig_man,21.9
DE_09188117,B,horse_man,394.0
DE_09188121,B,pig_man,76.6
DE_09188124,B,horse_man,773.0
DE_09188126,B,horse_man,858.0
DE_09188132,B,horse_man,120.0
DE_09188137,B,horse_man,1400.0
DE_09188141,B,horse_man,736.0
DE_09188144,B,horse_man,1990.0
DE_09188145,B,horse_man,273.0
DE_09190111,B,horse_man,351.0
DE_09190111,B,cattle_man,332.0
DE_09190114,B,horse_man,1510.0
DE_09190115,B,horse_man,997.0
DE_09190117,B,horse_man,661.0
DE_09190118,B,horse_man,841.0
DE_09190129,B,horse_man,167.0
DE_09190129,B,cattle_man,758.0
DE_09190130,B,horse_man,732.0
DE_09190131,B,horse_man,785.0
DE_09190133,B,horse_man,240.0
DE_09190135,B,horse_man,397.0
DE_09190138,B,horse_man,2160.0
DE_09190139,B,horse_man,702.0
DE_09190140,B,horse_man,1270.0
DE_09190142,B,horse_man,871.0
DE_09190144,B,horse_man,1250.0
DE_09190144,B,cattle_man,2000.0
DE_09190145,B,horse_man,1280.0
DE_09190148,B,horse_man,175.0
DE_09190149,B,horse_man,142.0
DE_09190151,B,horse_man,280.0
DE_09190151,B,cattle_man,3440.0
DE_09190152,B,pig_man,36.9
DE_09190154,B,horse_man,1440.319980238819
DE_09190157,B,horse_man,1470.0
DE_09190158,B,horse_man,1500.0
DE_09190158,B,cattle_man,8260.0
DE_09190159,B,horse_man,1110.0
DE_09762000,B,horse_man,1090.0
DE_09771111,B,pig_man,308.0
DE_09771122,B,pig_man,633.0
DE_09771129,B,pig_man,84.2
DE_09771130,B,pig_man,96.2
DE_09771142,B,pig_man,319.0
DE_09771145,B,pig_man,403.0
DE_09771146,B,pig_man,281.0
DE_09771160,B,pig_man,291.0
DE_09771163,B,pig_man,130.0
DE_09771168,B,pig_man,40.1
DE_09772149,B,pig_man,32.4
DE_09772151,B,pig_man,826.0
DE_09772157,B,horse_man,177.0
DE_09772160,B,pig_man,60.2
DE_09772163,B,pig_man,101.0
DE_09772170,B,horse_man,1120.0
DE_09772170,B,pig_man,71.7
DE_09772184,B,pig_man,44.2
DE_09772186,B,pig_man,124.0
DE_09772215,B,pig_man,97.0
DE_09772223,B,pig_man,64.0
DE_09774119,B,pig_man,81.6
DE_09774122,B,pig_man,82.4
DE_09774133,B,pig_man,112.0
DE_09774143,B,pig_man,56.4
DE_09774148,B,pig_man,118.0
DE_09774150,B,pig_man,61.2
DE_09774151,B,pig_man,179.0
DE_09774155,B,pig_man,160.0
DE_09774174,B,pig_man,103.0
DE_09774189,B,pig_man,187.0
DE_09774191,B,pig_man,51.7
DE_09775129,B,pig_man,136.0
DE_09775135,B,pig_man,284.0
DE_09775139,B,pig_man,58.7
DE_09775142,B,pig_man,180.0
DE_09775143,B,pig_man,93.8
DE_09775162,B,pig_man,24.7
DE_09775164,B,pig_man,30.9
DE_09776122,B,pig_man,139.0
DE_09776129,B,pig_man,47.3
DE_09777112,B,horse_man,614.0
DE_09777114,B,horse_man,269.0
DE_09777118,B,horse_man,492.0
DE_09777121,B,horse_man,882.0
DE_09777121,B,cattle_man,6290.0
DE_09777130,B,horse_man,256.0
DE_09777139,B,horse_man,45.9
DE_09777140,B,horse_man,1180.0
DE_09777140,B,cattle_man,5390.0
DE_09777141,B,horse_man,1210.0
DE_09777141,B,cattle_man,4030.0
DE_09777145,B,horse_man,696.0
DE_09777145,B,pig_man,190.0
DE_09777152,B,horse_man,723.0
DE_09777155,B,horse_man,488.0
DE_09777155,B,cattle_man,4440.0
DE_09777155,B,pig_man,116.0
DE_09777157,B,horse_man,84.0
DE_09777158,B,horse_man,25.6
DE_09777164,B,horse_man,101.0
DE_09777172,B,horse_man,1470.0
DE_09777177,B,horse_man,568.0
DE_09777177,B,cattle_man,3430.0
DE_09777182,B,horse_man,393.0
DE_09777182,B,cattle_man,1480.0
DE_09777183,B,horse_man,439.0
DE_09778111,B,horse_man,171.0
DE_09778113,B,pig_man,33.0
DE_09778116,B,horse_man,660.0
DE_09778130,B,pig_man,140.0
DE_09778137,B,horse_man,1030.0
DE_09778137,B,pig_man,216.0
DE_09778144,B,pig_man,96.6
DE_09778149,B,pig_man,141.0
DE_09778173,B,pig_man,90.6
DE_09778190,B,pig_man,517.0
DE_09778203,B,horse_man,529.0
DE_09778205,B,pig_man,104.0
DE_09778209,B,horse_man,295.0
DE_09778216,B,horse_man,66.1
DE_09778221,B,pig_man,110.0
DE_09780143,B,pig_man,160.0
DE_09361000,C,pig_man,114.99999999999659
DE_09363000,C,horse_man,1610.0
DE_09363000,C,pig_man,180.0
DE_09371113,C,horse_man,371.0
DE_09371113,C,cattle_man,7730.0
DE_09371113,C,pig_man,44.3
DE_09371116,C,pig_man,33.5
DE_09371118,C,pig_man,103.0
DE_09371119,C,horse_man,362.0
DE_09371120,C,pig_man,91.7
DE_09371121,C,horse_man,51.4
DE_09371121,C,pig_man,194.0
DE_09371122,C,pig_man,505.0
DE_09371123,C,pig_man,78.3
DE_09371126,C,horse_man,673.0
DE_09371126,C,pig_man,121.0
DE_09371127,C,horse_man,338.0
DE_09371127,C,pig_man,329.0
DE_09371128,C,horse_man,226.0
DE_09371131,C,pig_man,41.9
DE_09371132,C,pig_man,148.0
DE_09371135,C,horse_man,135.0
DE_09371136,C,pig_man,463.0
DE_09371140,C,horse_man,75.1
DE_09371141,C,horse_man,106.0
DE_09371141,C,pig_man,126.0
DE_09371144,C,horse_man,135.0
DE_09371144,C,pig_man,98.3
DE_09371146,C,pig_man,128.0
DE_09371148,C,pig_man,211.0
DE_09371150,C,horse_man,503.0
DE_09371150,C,pig_man,63.9
DE_09371151,C,horse_man,435.0
DE_09371151,C,pig_man,265.0
DE_09371156,C,horse_man,445.0
DE_09372146,C,pig_man,47.3
DE_09372153,C,pig_man,51.1
DE_09372154,C,pig_man,22.5
DE_09372163,C,pig_man,168.0
DE_09372165,C,pig_man,34.8
DE_09372169,C,pig_man,119.0
DE_09372170,C,pig_man,44.8
DE_09372171,C,pig_man,70.3
DE_09374111,C,horse_man,142.0
DE_09374111,C,pig_man,21.0
DE_09374117,C,horse_man,66.9
DE_09374117,C,cattle_man,1130.0
DE_09374119,C,horse_man,49.9
DE_09374121,C,horse_man,1120.0
DE_09374123,C,pig_man,41.6
DE_09374124,C,cattle_man,580.0
DE_09374128,C,horse_man,133.0
DE_09374128,C,pig_man,333.0
DE_09374129,C,horse_man,730.0
DE_09374129,C,cattle_man,7190.0
DE_09374131,C,pig_man,54.1
DE_09374133,C,horse_man,278.0
DE_09374134,C,horse_man,55.3
DE_09374137,C,pig_man,54.5
DE_09374140,C,clover_alfalfa_grass,868.0
DE_09374140,C,horse_man,82.7
DE_09374140,C,cattle_slu,13100.0
DE_09374140,C,cattle_man,2690.0
DE_09374144,C,horse_man,815.0
DE_09374144,C,cattle_man,3000.0
DE_09374144,C,pig_man,221.0
DE_09374146,C,horse_man,68.7
DE_09374148,C,horse_man,210.0
DE_09374148,C,cattle_man,2830.0
DE_09374148,C,pig_man,23.0
DE_09374149,C,horse_man,65.9
DE_09374149,C,cattle_man,2060.0
DE_09374150,C,horse_man,1310.0
DE_09374150,C,pig_man,153.0
DE_09374155,C,clover_alfalfa_grass,1160.0
DE_09374155,C,horse_man,143.0
DE_09374155,C,cattle_slu,7990.0
DE_09374155,C,cattle_man,1480.0
DE_09374156,C,cattle_man,331.0
DE_09374157,C,clover_alfalfa_grass,746.0
DE_09374157,C,horse_man,128.0
DE_09374157,C,cattle_slu,24100.0
DE_09374157,C,cattle_man,4890.0
DE_09374158,C,horse_man,169.0
DE_09374159,C,pig_man,51.0
DE_09374160,C,horse_man,188.0
DE_09374163,C,clover_alfalfa_grass,671.0
DE_09374163,C,horse_man,73.1
DE_09374163,C,cattle_slu,13000.0
DE_09374163,C,cattle_man,2960.0
DE_09374163,C,pig_man,203.0
DE_09374165,C,pig_man,134.0
DE_09374166,C,horse_man,73.1
DE_09374168,C,horse_man,119.0
DE_09374168,C,pig_man,356.0
DE_09374170,C,horse_man,35.6
DE_09376112,C,pig_man,87.9
DE_09376116,C,pig_man,80.3
DE_09376119,C,pig_man,257.0
DE_09376122,C,pig_man,126.0
DE_09376125,C,pig_man,108.0
DE_09376133,C,pig_man,136.0
DE_09376141,C,pig_man,70.3
DE_09376144,C,pig_man,288.0
DE_09376146,C,pig_man,104.0
DE_09376147,C,pig_man,562.0
DE_09376148,C,pig_man,402.0
DE_09376149,C,pig_man,45.8
DE_09376150,C,pig_man,262.0
DE_09376151,C,pig_man,80.6
DE_09376153,C,pig_man,36.4
DE_09376159,C,pig_man,107.0
DE_09376161,C,pig_man,313.0
DE_09376163,C,pig_man,59.7
DE_09376169,C,pig_man,150.0
DE_09376171,C,pig_man,171.0
DE_09376172,C,pig_man,136.0
DE_09376173,C,pig_man,65.8
DE_09376175,C,pig_man,93.7
DE_09376178,C,pig_man,34.7
DE_09377112,C,pig_man,178.0
DE_09377113,C,horse_man,315.0
DE_09377113,C,cattle_man,397.0
DE_09377115,C,horse_man,91.6
DE_09377115,C,cattle_man,358.0
DE_09377116,C,horse_man,612.0
DE_09377116,C,cattle_man,4740.0
DE_09377116,C,pig_man,118.0
DE_09377118,C,horse_man,173.0
DE_09377119,C,horse_man,80.1
DE_09377127,C,horse_man,264.0
DE_09377127,C,cattle_man,1830.0
DE_09377128,C,horse_man,30.3
DE_09377128,C,cattle_man,1580.0
DE_09377129,C,horse_man,782.0
DE_09377129,C,cattle_man,4200.0
DE_09377131,C,horse_man,80.5
DE_09377131,C,pig_man,92.0
DE_09377132,C,cattle_man,2640.0
DE_09377133,C,horse_man,108.0
DE_09377133,C,cattle_man,2910.0
DE_09377133,C,pig_man,104.0
DE_09377137,C,horse_man,89.6
DE_09377137,C,pig_man,179.0
DE_09377139,C,pig_man,86.3
DE_09377142,C,pig_man,240.0
DE_09377143,C,horse_man,64.2
DE_09377143,C,cattle_man,536.0
DE_09377146,C,horse_man,36.0
DE_09377146,C,pig_man,1220.0
DE_09377148,C,horse_man,343.0
DE_09377148,C,cattle_man,4480.0
DE_09377148,C,pig_man,172.0
DE_09377149,C,horse_man,656.0
