GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09675131,CLUSTER_75,49.75383928994888,10.24419463677624,466537.9423012352
DE_09675139,CLUSTER_75,49.67530840171053,10.315596218047798,1905370.2453383976
DE_09675141,CLUSTER_283,49.74421336490372,10.167158568438149,709684.9627993003
DE_09675142,CLUSTER_4,49.77380778163327,10.279196266462591,584306.3689152909
DE_09675144,CLUSTER_75,49.70528238475997,10.212648710729331,357109.882888427
DE_09675146,CLUSTER_283,49.77598932371941,10.127414269314022,257458.7071445927
DE_09675147,CLUSTER_336,49.65405823853298,10.12265214181173,830090.0203090045
DE_09675148,CLUSTER_75,49.68778204427936,10.30709674525898,221364.54434248825
DE_09675149,CLUSTER_336,49.69700022343953,10.161199003968491,362100.8160541778
DE_09675150,CLUSTER_181,49.62132490446359,10.161047100700475,1176736.1846546691
DE_09675155,CLUSTER_389,49.85175067439035,10.187014193253072,7947.739991482199
DE_09675156,CLUSTER_181,49.65828005217563,10.171478156991132,328188.0714972707
DE_09675158,CLUSTER_4,49.82862547042683,10.365865956255004,1286315.2110874017
DE_09675161,CLUSTER_75,49.72851572641232,10.25173276661916,301439.81185986055
DE_09675162,CLUSTER_4,49.76592407121665,10.338683903762554,244141.24812078083
DE_09675165,CLUSTER_389,49.80341935849928,10.234585084225532,363991.95530278346
DE_09675166,CLUSTER_336,49.67843902191776,10.135926024806992,84988.5045992038
DE_09675167,CLUSTER_181,49.646402013716575,10.211666486764848,829671.6860623709
DE_09675169,CLUSTER_389,49.83312171041932,10.206835948562931,14401.121873151398
DE_09675170,CLUSTER_336,49.70801051009444,10.120637073770862,116866.98658817247
DE_09675174,CLUSTER_389,49.86356545412524,10.240958660796796,1706733.8796639692
DE_09675177,CLUSTER_4,49.74325742558439,10.304569990402186,220165.8204049142
DE_09675178,CLUSTER_4,49.79881469286019,10.334889490221776,500952.72156551696
DE_09675179,CLUSTER_181,49.66432884377706,10.241828654945673,1068055.3488945079
DE_09676111,CLUSTER_10,49.84080473217896,9.411488369170886,79573.8573018576
DE_09676112,CLUSTER_318,49.64322220811675,9.193513175188013,437568.96777012735
DE_09676116,CLUSTER_310,49.722275421522376,9.298634748445709,167568.28267075802
DE_09676117,CLUSTER_56,49.7719408479055,9.315329455600372,108417.7292448988
DE_09676118,CLUSTER_10,49.79159776630569,9.372486974338862,39510.1632197168
DE_09676119,CLUSTER_530,49.67650575938983,9.358807610863698,333341.08994696796
DE_09676121,CLUSTER_56,49.835040139869456,9.204572917823116,260424.03712808914
DE_09676122,CLUSTER_56,49.806633205755375,9.176278844059471,178962.1272078854
DE_09676123,CLUSTER_56,49.83067092854317,9.28902285163885,496119.4411208447
DE_09676124,CLUSTER_10,49.793535832788194,9.45079096176246,101697.04947207651
DE_09676125,CLUSTER_310,49.73530950770864,9.233943343047402,250080.52294561642
DE_09676126,CLUSTER_325,49.87350699402107,9.136862349111546,203510.4316521079
DE_09676128,CLUSTER_172,49.87379389532695,9.2203749526728,115225.99603959713
DE_09676131,CLUSTER_318,49.60744478159777,9.14316683442938,652244.2006651736
DE_09676132,CLUSTER_364,49.72200694315448,9.190310035146506,70629.539149845
DE_09676133,CLUSTER_172,49.86873317088638,9.189001990553662,201175.71241277573
DE_09676134,CLUSTER_364,49.7632180261588,9.181400905437956,172010.3470305462
DE_09676135,CLUSTER_364,49.73827007463943,9.166048554963025,27233.65734438953
DE_09676136,CLUSTER_172,49.89656020232642,9.23398679986162,367244.0772326417
DE_09676139,CLUSTER_310,49.68939395200806,9.244550132151463,526579.3407531073
DE_09676140,CLUSTER_325,49.85832710349698,9.07471955166724,373053.6806672374
DE_09676141,CLUSTER_56,49.792292714030914,9.263122251536076,339927.5079974121
