SupplyNode,PlantLocation,Feedstock,FlowTons,Distance_km,,,,,,,,,,,,,
CLUSTER_21,AJ,horse_man,1242.7,19.66004603,,,,,,,,,,,,,
CLUSTER_21,AJ,legume_str,141,19.66004603,,,,,,,,,,,,,
CLUSTER_21,AJ,rape_str,567.3,19.66004603,,,,,,,,,,,,,
CLUSTER_211,AJ,cattle_man,4080,50.2701525,,,,,,,,,,,,,
CLUSTER_211,AJ,horse_man,442,50.2701525,,,,,,,,,,,,,
CLUSTER_211,AJ,pig_man,51.2,50.2701525,,,,,,,,,,,,,
CLUSTER_216,AJ,cattle_man,6405,43.99758317,,,,,,,,,,,,,
CLUSTER_216,AJ,horse_man,1391.183,43.99758317,,,,,,,,,,,,,
CLUSTER_217,AJ,cattle_man,3099,49.51872404,,,,,,,,,,,,,
CLUSTER_217,AJ,horse_man,1360,49.51872404,,,,,,,,,,,,,
CLUSTER_220,AJ,cattle_man,1849,16.88339094,,,,,,,,,,,,,
CLUSTER_220,AJ,cattle_slu,14660,16.88339094,,,,,,,,,,,,,
CLUSTER_220,AJ,horse_man,806,16.88339094,,,,,,,,,,,,,
CLUSTER_220,AJ,legume_str,140.7,16.88339094,,,,,,,,,,,,,
CLUSTER_220,AJ,pig_man,25.08,16.88339094,,,,,,,,,,,,,
CLUSTER_220,AJ,rape_str,396,16.88339094,,,,,,,,,,,,,
CLUSTER_221,AJ,cattle_man,8125,20.50362618,,,,,,,,,,,,,
CLUSTER_221,AJ,horse_man,1171.9,20.50362618,,,,,,,,,,,,,
CLUSTER_221,AJ,legume_str,89.54,20.50362618,,,,,,,,,,,,,
CLUSTER_221,AJ,pig_man,218.174,20.50362618,,,,,,,,,,,,,
CLUSTER_221,AJ,rape_str,447.85,20.50362618,,,,,,,,,,,,,
CLUSTER_227,AJ,cattle_man,7020,60.00209034,,,,,,,,,,,,,
CLUSTER_227,AJ,horse_man,79.97,60.00209034,,,,,,,,,,,,,
CLUSTER_227,AJ,pig_man,882,60.00209034,,,,,,,,,,,,,
CLUSTER_230,AJ,cattle_man,11370,43.63116225,,,,,,,,,,,,,
CLUSTER_230,AJ,horse_man,900,43.63116225,,,,,,,,,,,,,
CLUSTER_230,AJ,pig_man,156.99,43.63116225,,,,,,,,,,,,,
CLUSTER_234,AJ,pig_man,472.3,59.37735157,,,,,,,,,,,,,
CLUSTER_245,AJ,cattle_man,13085,59.95847845,,,,,,,,,,,,,
CLUSTER_245,AJ,horse_man,793.9,59.95847845,,,,,,,,,,,,,
CLUSTER_245,AJ,pig_man,381.8,59.95847845,,,,,,,,,,,,,
CLUSTER_249,AJ,cattle_man,9836,39.07999732,,,,,,,,,,,,,
CLUSTER_249,AJ,horse_man,1754,39.07999732,,,,,,,,,,,,,
CLUSTER_249,AJ,pig_man,509.23,39.07999732,,,,,,,,,,,,,
CLUSTER_25,AJ,cattle_man,2469.58,56.1445996,,,,,,,,,,,,,
CLUSTER_25,AJ,horse_man,395.1,56.1445996,,,,,,,,,,,,,
CLUSTER_255,AJ,cattle_man,5100,56.5777485,,,,,,,,,,,,,
CLUSTER_255,AJ,horse_man,1720.5,56.5777485,,,,,,,,,,,,,
CLUSTER_255,AJ,pig_man,204.36,56.5777485,,,,,,,,,,,,,
CLUSTER_259,AJ,cattle_man,11538,35.48824155,,,,,,,,,,,,,
CLUSTER_259,AJ,horse_man,817.6,35.48824155,,,,,,,,,,,,,
CLUSTER_259,AJ,pig_man,260.08,35.48824155,,,,,,,,,,,,,
CLUSTER_261,AJ,cattle_man,10670,23.88670348,,,,,,,,,,,,,
CLUSTER_261,AJ,horse_man,1088.2,23.88670348,,,,,,,,,,,,,
CLUSTER_261,AJ,legume_str,260,23.88670348,,,,,,,,,,,,,
CLUSTER_261,AJ,pig_man,42.392,23.88670348,,,,,,,,,,,,,
CLUSTER_262,AJ,cattle_man,7320,34.66531212,,,,,,,,,,,,,
CLUSTER_262,AJ,horse_man,491,34.66531212,,,,,,,,,,,,,
CLUSTER_262,AJ,pig_man,55.52,34.66531212,,,,,,,,,,,,,
CLUSTER_265,AJ,cattle_man,1417,30.88689627,,,,,,,,,,,,,
CLUSTER_265,AJ,horse_man,1119.1,30.88689627,,,,,,,,,,,,,
CLUSTER_265,AJ,pig_man,39.79,30.88689627,,,,,,,,,,,,,
CLUSTER_269,AJ,cattle_man,10313,14.65698701,,,,,,,,,,,,,
CLUSTER_269,AJ,cattle_slu,70838,14.65698701,,,,,,,,,,,,,
CLUSTER_269,AJ,horse_man,2387.8,14.65698701,,,,,,,,,,,,,
CLUSTER_269,AJ,legume_str,139.774,14.65698701,,,,,,,,,,,,,
CLUSTER_269,AJ,pig_man,389.745,14.65698701,,,,,,,,,,,,,
CLUSTER_269,AJ,rape_str,727.1,14.65698701,,,,,,,,,,,,,
CLUSTER_286,AJ,horse_man,502.1,65.87511577,,,,,,,,,,,,,
CLUSTER_286,AJ,pig_man,407.6,65.87511577,,,,,,,,,,,,,
CLUSTER_299,AJ,cattle_man,4359,30.38272147,,,,,,,,,,,,,
CLUSTER_299,AJ,horse_man,817.8,30.38272147,,,,,,,,,,,,,
CLUSTER_299,AJ,pig_man,111.861,30.38272147,,,,,,,,,,,,,
CLUSTER_307,AJ,cattle_man,3600,56.18728747,,,,,,,,,,,,,
CLUSTER_307,AJ,horse_man,1101,56.18728747,,,,,,,,,,,,,
CLUSTER_309,AJ,cattle_man,7630,43.95949237,,,,,,,,,,,,,
CLUSTER_309,AJ,horse_man,240.3,43.95949237,,,,,,,,,,,,,
CLUSTER_309,AJ,pig_man,216.09,43.95949237,,,,,,,,,,,,,
CLUSTER_322,AJ,cattle_man,5790,55.21145455,,,,,,,,,,,,,
CLUSTER_322,AJ,horse_man,1355,55.21145455,,,,,,,,,,,,,
CLUSTER_322,AJ,pig_man,57.48,55.21145455,,,,,,,,,,,,,
CLUSTER_327,AJ,horse_man,336.5,79.71368413,,,,,,,,,,,,,
CLUSTER_331,AJ,cattle_man,5700,42.69128814,,,,,,,,,,,,,
CLUSTER_331,AJ,horse_man,3020,42.69128814,,,,,,,,,,,,,
CLUSTER_331,AJ,pig_man,621,42.69128814,,,,,,,,,,,,,
CLUSTER_335,AJ,cattle_man,4820,27.80713764,,,,,,,,,,,,,
CLUSTER_335,AJ,horse_man,3071,27.80713764,,,,,,,,,,,,,
CLUSTER_335,AJ,pig_man,497.042,27.80713764,,,,,,,,,,,,,
CLUSTER_346,AJ,cattle_man,146.3,40.60252905,,,,,,,,,,,,,
CLUSTER_346,AJ,horse_man,804.6,40.60252905,,,,,,,,,,,,,
CLUSTER_347,AJ,horse_man,826.5,44.74511255,,,,,,,,,,,,,
CLUSTER_357,AJ,cattle_man,11532,36.18054907,,,,,,,,,,,,,
CLUSTER_357,AJ,horse_man,1403.7,36.18054907,,,,,,,,,,,,,
CLUSTER_357,AJ,pig_man,843.3,36.18054907,,,,,,,,,,,,,
CLUSTER_358,AJ,cattle_man,8329,40.43140673,,,,,,,,,,,,,
CLUSTER_358,AJ,horse_man,586.9,40.43140673,,,,,,,,,,,,,
CLUSTER_358,AJ,pig_man,505.06,40.43140673,,,,,,,,,,,,,
CLUSTER_359,AJ,horse_man,362.1,67.37024317,,,,,,,,,,,,,
CLUSTER_359,AJ,pig_man,13.947,67.37024317,,,,,,,,,,,,,
CLUSTER_36,AJ,horse_man,1610.7,69.63556335,,,,,,,,,,,,,
CLUSTER_36,AJ,pig_man,1634,69.63556335,,,,,,,,,,,,,
CLUSTER_367,AJ,horse_man,1169.9,70.57401077,,,,,,,,,,,,,
CLUSTER_380,AJ,cattle_man,6580,33.52893889,,,,,,,,,,,,,
CLUSTER_380,AJ,horse_man,1242,33.52893889,,,,,,,,,,,,,
CLUSTER_380,AJ,pig_man,507,33.52893889,,,,,,,,,,,,,
CLUSTER_384,AJ,cattle_man,3170,16.16716942,,,,,,,,,,,,,
CLUSTER_384,AJ,cattle_slu,23530,16.16716942,,,,,,,,,,,,,
CLUSTER_384,AJ,horse_man,619,16.16716942,,,,,,,,,,,,,
CLUSTER_384,AJ,legume_str,93.3,16.16716942,,,,,,,,,,,,,
CLUSTER_384,AJ,pig_man,123.71,16.16716942,,,,,,,,,,,,,
CLUSTER_384,AJ,rape_str,817,16.16716942,,,,,,,,,,,,,
CLUSTER_387,AJ,pig_man,180.0399,42.38338197,,,,,,,,,,,,,
CLUSTER_392,AJ,cattle_man,5800,44.37710371,,,,,,,,,,,,,
CLUSTER_392,AJ,horse_man,513,44.37710371,,,,,,,,,,,,,
CLUSTER_392,AJ,pig_man,46.5,44.37710371,,,,,,,,,,,,,
CLUSTER_40,AJ,cattle_man,5321,24.68202245,,,,,,,,,,,,,
CLUSTER_40,AJ,horse_man,2457.6,24.68202245,,,,,,,,,,,,,
CLUSTER_40,AJ,legume_str,149.5231237,24.68202245,,,,,,,,,,,,,
CLUSTER_40,AJ,pig_man,213.46,24.68202245,,,,,,,,,,,,,
CLUSTER_401,AJ,cattle_man,1666.8,59.29228731,,,,,,,,,,,,,
CLUSTER_401,AJ,horse_man,929.5,59.29228731,,,,,,,,,,,,,
CLUSTER_401,AJ,pig_man,189.6729,59.29228731,,,,,,,,,,,,,
CLUSTER_409,AJ,cattle_man,1106.189164,40.37210944,,,,,,,,,,,,,
CLUSTER_409,AJ,horse_man,858,40.37210944,,,,,,,,,,,,,
CLUSTER_409,AJ,pig_man,568.9,40.37210944,,,,,,,,,,,,,
CLUSTER_41,AJ,horse_man,2108.8,43.61782988,,,,,,,,,,,,,
CLUSTER_413,AJ,cattle_man,8790,48.10173158,,,,,,,,,,,,,
CLUSTER_413,AJ,horse_man,36,48.10173158,,,,,,,,,,,,,
CLUSTER_413,AJ,pig_man,1220.808,48.10173158,,,,,,,,,,,,,
CLUSTER_414,AJ,cattle_man,13020,8.013149413,,,,,,,,,,,,,
CLUSTER_414,AJ,cattle_slu,62810,8.013149413,,,,,,,,,,,,,
CLUSTER_414,AJ,horse_man,1048.1,8.013149413,,,,,,,,,,,,,
CLUSTER_414,AJ,legume_str,213.38,8.013149413,,,,,,,,,,,,,
CLUSTER_414,AJ,pig_man,218.538,8.013149413,,,,,,,,,,,,,
CLUSTER_414,AJ,rape_str,522.6,8.013149413,,,,,,,,,,,,,
CLUSTER_419,AJ,cattle_man,2304,37.60453988,,,,,,,,,,,,,
CLUSTER_419,AJ,horse_man,791,37.60453988,,,,,,,,,,,,,
CLUSTER_419,AJ,pig_man,62.91952,37.60453988,,,,,,,,,,,,,
CLUSTER_425,AJ,cattle_man,2512.95,34.61985029,,,,,,,,,,,,,
CLUSTER_425,AJ,horse_man,526.6,34.61985029,,,,,,,,,,,,,
CLUSTER_425,AJ,pig_man,14.561,34.61985029,,,,,,,,,,,,,
CLUSTER_435,AJ,cattle_man,3990,61.01960737,,,,,,,,,,,,,
CLUSTER_435,AJ,horse_man,1508,61.01960737,,,,,,,,,,,,,
CLUSTER_435,AJ,pig_man,46.49,61.01960737,,,,,,,,,,,,,
CLUSTER_437,AJ,cattle_man,8510,19.52717283,,,,,,,,,,,,,
CLUSTER_437,AJ,cattle_slu,64300,19.52717283,,,,,,,,,,,,,
CLUSTER_437,AJ,horse_man,938,19.52717283,,,,,,,,,,,,,
CLUSTER_437,AJ,legume_str,135,19.52717283,,,,,,,,,,,,,
CLUSTER_437,AJ,pig_man,50,19.52717283,,,,,,,,,,,,,
CLUSTER_437,AJ,rape_str,308.6,19.52717283,,,,,,,,,,,,,
CLUSTER_438,AJ,cattle_man,3331,31.59533462,,,,,,,,,,,,,
CLUSTER_438,AJ,horse_man,832.8,31.59533462,,,,,,,,,,,,,
CLUSTER_438,AJ,pig_man,223.18,31.59533462,,,,,,,,,,,,,
CLUSTER_444,AJ,cattle_man,2690,31.7434211,,,,,,,,,,,,,
CLUSTER_444,AJ,horse_man,379.2,31.7434211,,,,,,,,,,,,,
CLUSTER_444,AJ,pig_man,84.611,31.7434211,,,,,,,,,,,,,
CLUSTER_461,AJ,horse_man,1385,62.72026331,,,,,,,,,,,,,
CLUSTER_461,AJ,pig_man,138.37,62.72026331,,,,,,,,,,,,,
CLUSTER_465,AJ,cattle_man,5980,57.35057576,,,,,,,,,,,,,
CLUSTER_465,AJ,horse_man,1448,57.35057576,,,,,,,,,,,,,
CLUSTER_467,AJ,horse_man,266.5,81.91484697,,,,,,,,,,,,,
CLUSTER_471,AJ,cattle_man,292,33.60350511,,,,,,,,,,,,,
CLUSTER_471,AJ,horse_man,250.5,33.60350511,,,,,,,,,,,,,
CLUSTER_475,AJ,cattle_man,3878,52.89878596,,,,,,,,,,,,,
CLUSTER_475,AJ,horse_man,665.9,52.89878596,,,,,,,,,,,,,
CLUSTER_475,AJ,pig_man,250.66,52.89878596,,,,,,,,,,,,,
CLUSTER_476,AJ,cattle_man,2730,58.60198828,,,,,,,,,,,,,
CLUSTER_476,AJ,horse_man,492,58.60198828,,,,,,,,,,,,,
CLUSTER_510,AJ,cattle_man,2238.5,37.01567016,,,,,,,,,,,,,
CLUSTER_510,AJ,horse_man,1319,37.01567016,,,,,,,,,,,,,
CLUSTER_512,AJ,cattle_man,5080,26.68382893,,,,,,,,,,,,,
CLUSTER_512,AJ,horse_man,541,26.68382893,,,,,,,,,,,,,
CLUSTER_512,AJ,pig_man,391,26.68382893,,,,,,,,,,,,,
CLUSTER_518,AJ,cattle_man,9270,51.79072568,,,,,,,,,,,,,
CLUSTER_518,AJ,horse_man,1313,51.79072568,,,,,,,,,,,,,
CLUSTER_518,AJ,pig_man,245.9,51.79072568,,,,,,,,,,,,,
CLUSTER_522,AJ,cattle_man,6580,54.12371109,,,,,,,,,,,,,
CLUSTER_522,AJ,horse_man,288.1,54.12371109,,,,,,,,,,,,,
CLUSTER_522,AJ,pig_man,183.7,54.12371109,,,,,,,,,,,,,
CLUSTER_524,AJ,horse_man,1677.6,42.54318135,,,,,,,,,,,,,
CLUSTER_529,AJ,cattle_man,7480,20.49046215,,,,,,,,,,,,,
CLUSTER_529,AJ,horse_man,807,20.49046215,,,,,,,,,,,,,
CLUSTER_529,AJ,legume_str,186.5,20.49046215,,,,,,,,,,,,,
CLUSTER_529,AJ,pig_man,18.6,20.49046215,,,,,,,,,,,,,
CLUSTER_529,AJ,rape_str,859,20.49046215,,,,,,,,,,,,,
CLUSTER_535,AJ,horse_man,706,71.11199285,,,,,,,,,,,,,
CLUSTER_535,AJ,pig_man,282.4393414,71.11199285,,,,,,,,,,,,,
CLUSTER_536,AJ,cattle_man,3358,27.2775133,,,,,,,,,,,,,
CLUSTER_536,AJ,horse_man,483.9,27.2775133,,,,,,,,,,,,,
CLUSTER_536,AJ,pig_man,168.6,27.2775133,,,,,,,,,,,,,
CLUSTER_539,AJ,cattle_man,2743,48.64748209,,,,,,,,,,,,,
CLUSTER_539,AJ,horse_man,433,48.64748209,,,,,,,,,,,,,
CLUSTER_55,AJ,cattle_man,3272,36.32071248,,,,,,,,,,,,,
CLUSTER_55,AJ,horse_man,3076.3,36.32071248,,,,,,,,,,,,,
CLUSTER_55,AJ,pig_man,46.48,36.32071248,,,,,,,,,,,,,
CLUSTER_59,AJ,cattle_man,5668,36.65429461,,,,,,,,,,,,,
CLUSTER_59,AJ,horse_man,456.477,36.65429461,,,,,,,,,,,,,
CLUSTER_59,AJ,pig_man,56.019,36.65429461,,,,,,,,,,,,,
CLUSTER_77,AJ,cattle_man,15680,56.68086517,,,,,,,,,,,,,
CLUSTER_77,AJ,horse_man,1160,56.68086517,,,,,,,,,,,,,
CLUSTER_77,AJ,pig_man,82.7,56.68086517,,,,,,,,,,,,,
CLUSTER_98,AJ,cattle_man,5002.1,46.45046913,,,,,,,,,,,,,
CLUSTER_98,AJ,horse_man,673.1,46.45046913,,,,,,,,,,,,,
CLUSTER_98,AJ,pig_man,181.343,46.45046913,,,,,,,,,,,,,
CLUSTER_100,AK,beet_leaf,1319,11.43956603,,,,,,,,,,,,,
CLUSTER_100,AK,legume_str,592.6,11.43956603,,,,,,,,,,,,,
CLUSTER_100,AK,maize_str,6753,11.43956603,,,,,,,,,,,,,
CLUSTER_100,AK,rape_str,1247,11.43956603,,,,,,,,,,,,,
CLUSTER_122,AK,legume_str,179.2,42.69406868,,,,,,,,,,,,,
CLUSTER_126,AK,legume_str,544.6,24.22895585,,,,,,,,,,,,,
CLUSTER_126,AK,maize_str,6491,24.22895585,,,,,,,,,,,,,
CLUSTER_126,AK,rape_str,2381,24.22895585,,,,,,,,,,,,,
CLUSTER_131,AK,beet_leaf,2747,21.72564502,,,,,,,,,,,,,
CLUSTER_131,AK,legume_str,1004,21.72564502,,,,,,,,,,,,,
CLUSTER_131,AK,maize_str,4594,21.72564502,,,,,,,,,,,,,
CLUSTER_131,AK,rape_str,1908,21.72564502,,,,,,,,,,,,,
CLUSTER_142,AK,legume_str,157.6,36.67580042,,,,,,,,,,,,,
CLUSTER_144,AK,legume_str,474.3,41.60386105,,,,,,,,,,,,,
CLUSTER_144,AK,rape_str,1689,41.60386105,,,,,,,,,,,,,
CLUSTER_151,AK,legume_str,305.9,45.28246346,,,,,,,,,,,,,
CLUSTER_151,AK,rape_str,655,45.28246346,,,,,,,,,,,,,
CLUSTER_152,AK,legume_str,331.6,34.36894477,,,,,,,,,,,,,
CLUSTER_152,AK,rape_str,1311,34.36894477,,,,,,,,,,,,,
CLUSTER_165,AK,beet_leaf,673,20.01793316,,,,,,,,,,,,,
CLUSTER_165,AK,legume_str,854,20.01793316,,,,,,,,,,,,,
CLUSTER_165,AK,maize_str,1640,20.01793316,,,,,,,,,,,,,
CLUSTER_165,AK,rape_str,1507,20.01793316,,,,,,,,,,,,,
CLUSTER_20,AK,legume_str,1043,31.49123339,,,,,,,,,,,,,
CLUSTER_20,AK,rape_str,2658,31.49123339,,,,,,,,,,,,,
CLUSTER_22,AK,legume_str,405.9,30.27514215,,,,,,,,,,,,,
CLUSTER_22,AK,rape_str,418.6,30.27514215,,,,,,,,,,,,,
CLUSTER_239,AK,legume_str,357.8,28.64061051,,,,,,,,,,,,,
CLUSTER_239,AK,maize_str,2374,28.64061051,,,,,,,,,,,,,
CLUSTER_239,AK,rape_str,1717,28.64061051,,,,,,,,,,,,,
CLUSTER_257,AK,legume_str,280.6,29.87166732,,,,,,,,,,,,,
CLUSTER_257,AK,maize_str,4169.460165,29.87166732,,,,,,,,,,,,,
CLUSTER_257,AK,rape_str,1210.4,29.87166732,,,,,,,,,,,,,
CLUSTER_263,AK,legume_str,774.2,38.48479522,,,,,,,,,,,,,
CLUSTER_263,AK,rape_str,1071.4,38.48479522,,,,,,,,,,,,,
CLUSTER_279,AK,beet_leaf,1594,16.6533079,,,,,,,,,,,,,
CLUSTER_279,AK,legume_str,338.3,16.6533079,,,,,,,,,,,,,
CLUSTER_279,AK,maize_str,3223,16.6533079,,,,,,,,,,,,,
CLUSTER_279,AK,rape_str,766,16.6533079,,,,,,,,,,,,,
CLUSTER_288,AK,beet_leaf,7380,7.575409141,,,,,,,,,,,,,
CLUSTER_288,AK,cattle_slu,69700,7.575409141,,,,,,,,,,,,,
CLUSTER_288,AK,legume_str,851,7.575409141,,,,,,,,,,,,,
CLUSTER_288,AK,maize_str,5080,7.575409141,,,,,,,,,,,,,
CLUSTER_288,AK,rape_str,1600,7.575409141,,,,,,,,,,,,,
CLUSTER_300,AK,legume_str,424.7,22.99627699,,,,,,,,,,,,,
CLUSTER_300,AK,maize_str,1868,22.99627699,,,,,,,,,,,,,
CLUSTER_300,AK,rape_str,548,22.99627699,,,,,,,,,,,,,
CLUSTER_306,AK,beet_leaf,350.409,18.7462761,,,,,,,,,,,,,
CLUSTER_306,AK,legume_str,1097,18.7462761,,,,,,,,,,,,,
CLUSTER_306,AK,maize_str,5143,18.7462761,,,,,,,,,,,,,
CLUSTER_306,AK,rape_str,2327,18.7462761,,,,,,,,,,,,,
CLUSTER_323,AK,legume_str,62.45,25.19764111,,,,,,,,,,,,,
CLUSTER_323,AK,maize_str,944.5,25.19764111,,,,,,,,,,,,,
CLUSTER_323,AK,rape_str,313.3,25.19764111,,,,,,,,,,,,,
CLUSTER_330,AK,legume_str,753.8,39.77769257,,,,,,,,,,,,,
CLUSTER_330,AK,rape_str,2235,39.77769257,,,,,,,,,,,,,
CLUSTER_345,AK,legume_str,1226,24.25602049,,,,,,,,,,,,,
CLUSTER_345,AK,maize_str,5294,24.25602049,,,,,,,,,,,,,
CLUSTER_345,AK,rape_str,1424,24.25602049,,,,,,,,,,,,,
CLUSTER_371,AK,beet_leaf,729.6,8.483365457,,,,,,,,,,,,,
CLUSTER_371,AK,cattle_slu,44150,8.483365457,,,,,,,,,,,,,
CLUSTER_371,AK,legume_str,445.8,8.483365457,,,,,,,,,,,,,
CLUSTER_371,AK,maize_str,1554,8.483365457,,,,,,,,,,,,,
CLUSTER_371,AK,rape_str,918.4,8.483365457,,,,,,,,,,,,,
CLUSTER_386,AK,legume_str,404.9,30.13728108,,,,,,,,,,,,,
CLUSTER_386,AK,rape_str,588,30.13728108,,,,,,,,,,,,,
CLUSTER_396,AK,legume_str,280.9,51.35690101,,,,,,,,,,,,,
CLUSTER_403,AK,legume_str,587,27.81993253,,,,,,,,,,,,,
CLUSTER_403,AK,maize_str,3050,27.81993253,,,,,,,,,,,,,
CLUSTER_403,AK,rape_str,1011,27.81993253,,,,,,,,,,,,,
CLUSTER_423,AK,beet_leaf,453.7,15.27186549,,,,,,,,,,,,,
CLUSTER_423,AK,legume_str,670.7,15.27186549,,,,,,,,,,,,,
CLUSTER_423,AK,maize_str,2091,15.27186549,,,,,,,,,,,,,
CLUSTER_423,AK,rape_str,1295.9,15.27186549,,,,,,,,,,,,,
CLUSTER_43,AK,legume_str,631.3,24.50701825,,,,,,,,,,,,,
CLUSTER_43,AK,maize_str,3920,24.50701825,,,,,,,,,,,,,
CLUSTER_43,AK,rape_str,981,24.50701825,,,,,,,,,,,,,
CLUSTER_441,AK,beet_leaf,58.7,21.40965571,,,,,,,,,,,,,
CLUSTER_441,AK,legume_str,342.2,21.40965571,,,,,,,,,,,,,
CLUSTER_441,AK,maize_str,2827,21.40965571,,,,,,,,,,,,,
CLUSTER_441,AK,rape_str,1217,21.40965571,,,,,,,,,,,,,
CLUSTER_447,AK,beet_leaf,154,22.23887128,,,,,,,,,,,,,
CLUSTER_447,AK,legume_str,578,22.23887128,,,,,,,,,,,,,
CLUSTER_447,AK,maize_str,2057,22.23887128,,,,,,,,,,,,,
CLUSTER_447,AK,rape_str,901,22.23887128,,,,,,,,,,,,,
CLUSTER_458,AK,legume_str,366,37.47261671,,,,,,,,,,,,,
CLUSTER_458,AK,rape_str,489,37.47261671,,,,,,,,,,,,,
CLUSTER_466,AK,beet_leaf,489,15.92995768,,,,,,,,,,,,,
CLUSTER_466,AK,legume_str,253.7,15.92995768,,,,,,,,,,,,,
CLUSTER_466,AK,maize_str,3586,15.92995768,,,,,,,,,,,,,
CLUSTER_466,AK,rape_str,1039,15.92995768,,,,,,,,,,,,,
CLUSTER_495,AK,legume_str,495,31.98218254,,,,,,,,,,,,,
CLUSTER_495,AK,rape_str,574.7,31.98218254,,,,,,,,,,,,,
CLUSTER_498,AK,legume_str,259.3,35.12648635,,,,,,,,,,,,,
CLUSTER_498,AK,rape_str,235,35.12648635,,,,,,,,,,,,,
CLUSTER_499,AK,legume_str,206.8,45.85124166,,,,,,,,,,,,,
CLUSTER_499,AK,rape_str,500,45.85124166,,,,,,,,,,,,,
CLUSTER_523,AK,legume_str,49.6,33.02534828,,,,,,,,,,,,,
CLUSTER_523,AK,rape_str,139.1,33.02534828,,,,,,,,,,,,,
CLUSTER_544,AK,beet_leaf,586.1,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,cattle_slu,15250,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,clover_alfalfa_grass,1421,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,legume_str,101.3,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,maize_str,1670,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,pig_slu,129,1.589760143,,,,,,,,,,,,,
CLUSTER_544,AK,rape_str,531,1.589760143,,,,,,,,,,,,,
CLUSTER_545,AK,legume_str,184.9,28.8452267,,,,,,,,,,,,,
CLUSTER_545,AK,maize_str,2700,28.8452267,,,,,,,,,,,,,
CLUSTER_545,AK,rape_str,992,28.8452267,,,,,,,,,,,,,
CLUSTER_57,AK,legume_str,757.7,39.2237679,,,,,,,,,,,,,
CLUSTER_57,AK,rape_str,917.4,39.2237679,,,,,,,,,,,,,
CLUSTER_63,AK,legume_str,611.5,48.2011895,,,,,,,,,,,,,
CLUSTER_64,AK,legume_str,944.8,38.11385823,,,,,,,,,,,,,
CLUSTER_64,AK,rape_str,1531.1,38.11385823,,,,,,,,,,,,,
CLUSTER_69,AK,legume_str,517.8,25.06538845,,,,,,,,,,,,,
CLUSTER_69,AK,maize_str,4142,25.06538845,,,,,,,,,,,,,
CLUSTER_69,AK,rape_str,964.5,25.06538845,,,,,,,,,,,,,
CLUSTER_71,AK,beet_leaf,4858.7,11.14807649,,,,,,,,,,,,,
CLUSTER_71,AK,cattle_slu,6021.205043,11.14807649,,,,,,,,,,,,,
CLUSTER_71,AK,legume_str,1174.2,11.14807649,,,,,,,,,,,,,
CLUSTER_71,AK,maize_str,4451,11.14807649,,,,,,,,,,,,,
CLUSTER_71,AK,rape_str,2450,11.14807649,,,,,,,,,,,,,
CLUSTER_109,AM,cattle_man,10424,38.18999645,,,,,,,,,,,,,
CLUSTER_109,AM,horse_man,2924,38.18999645,,,,,,,,,,,,,
CLUSTER_130,AM,cattle_man,16581,14.31260016,,,,,,,,,,,,,
CLUSTER_130,AM,cattle_slu,77450,14.31260016,,,,,,,,,,,,,
CLUSTER_130,AM,horse_man,373.2,14.31260016,,,,,,,,,,,,,
CLUSTER_130,AM,legume_str,185.4,14.31260016,,,,,,,,,,,,,
CLUSTER_130,AM,pig_man,304.35,14.31260016,,,,,,,,,,,,,
CLUSTER_140,AM,cattle_man,7209,37.86861318,,,,,,,,,,,,,
CLUSTER_140,AM,horse_man,867,37.86861318,,,,,,,,,,,,,
CLUSTER_140,AM,pig_man,765.7,37.86861318,,,,,,,,,,,,,
CLUSTER_143,AM,cattle_man,20920,25.03575909,,,,,,,,,,,,,
CLUSTER_143,AM,horse_man,1329,25.03575909,,,,,,,,,,,,,
CLUSTER_143,AM,pig_man,52.20089,25.03575909,,,,,,,,,,,,,
CLUSTER_150,AM,cattle_man,18940,28.46794055,,,,,,,,,,,,,
CLUSTER_150,AM,horse_man,998,28.46794055,,,,,,,,,,,,,
CLUSTER_150,AM,pig_man,605.1,28.46794055,,,,,,,,,,,,,
CLUSTER_17,AM,cattle_man,9480,12.0929406,,,,,,,,,,,,,
CLUSTER_17,AM,cattle_slu,36030,12.0929406,,,,,,,,,,,,,
CLUSTER_17,AM,horse_man,663.59,12.0929406,,,,,,,,,,,,,
CLUSTER_17,AM,legume_str,112.2,12.0929406,,,,,,,,,,,,,
CLUSTER_17,AM,pig_man,202.955,12.0929406,,,,,,,,,,,,,
CLUSTER_17,AM,rape_str,126.64,12.0929406,,,,,,,,,,,,,
CLUSTER_195,AM,cattle_man,17240,39.13942122,,,,,,,,,,,,,
CLUSTER_231,AM,cattle_man,13870,36.03797099,,,,,,,,,,,,,
CLUSTER_231,AM,horse_man,1176,36.03797099,,,,,,,,,,,,,
CLUSTER_234,AM,cattle_man,28380,53.6188476,,,,,,,,,,,,,
CLUSTER_234,AM,horse_man,2507,53.6188476,,,,,,,,,,,,,
CLUSTER_240,AM,horse_man,172.5,51.42687847,,,,,,,,,,,,,
CLUSTER_240,AM,pig_man,24.931,51.42687847,,,,,,,,,,,,,
